file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\OOXMLWordAndPowerPointTextHandler.java,org.apache.tika.parser.microsoft.ooxml.OOXMLWordAndPowerPointTextHandler$EditType,enum,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\AutoDetectParserTest.java,org.apache.tika.parser.AutoDetectParserTest$MyParser,innerclass,5,5,0,5,2,2,0,1,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,3,0,1,0,1,0,0,0,0,25,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-dl\src\main\java\org\apache\tika\dl\imagerec\DL4JVGG16Net.java,org.apache.tika.dl.imagerec.DL4JVGG16Net,class,21,22,1,21,11,1,0,28,9,0.8194445,0.2,0.3,6,0,5,1,0,0,5,0,0,0,12,4,1,11,0,0,4,0,2,77,4,2,0,1,0,13,11,29,4,23,3,0,0,0,105,1,5
C:\Users\jprov\Documents\ck\target\tika\tika-dotnet\src\main\java\Tika\Tika.java,Tika.Tika,class,7,8,1,7,11,1,0,13,1,0.2857143,1.0,1.0,7,2,5,2,0,0,5,0,0,0,1,0,0,1,0,0,1,0,6,44,7,0,0,4,0,0,0,1,0,1,1,0,0,0,21,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\test\java\org\apache\tika\parser\dbf\DBFParserTest.java,org.apache.tika.parser.dbf.DBFParserTest,class,8,8,0,8,13,2,0,15,10,0.0,0.0,0.0,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,80,0,4,0,5,0,31,8,19,3,16,3,0,0,0,65,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-core\src\test\java\org\apache\tika\eval\core\tokens\TokenCounterTest.java,org.apache.tika.eval.core.tokens.TokenCounterTest,class,11,12,1,11,10,1,0,26,0,0.5,1.0,1.0,6,1,5,1,0,0,5,0,0,0,3,2,0,3,0,0,2,0,5,73,1,3,1,0,1,8,15,36,3,31,1,0,0,0,79,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\TaggedContentHandler.java,org.apache.tika.sax.TaggedContentHandler,class,4,4,0,4,7,3,0,2,6,0.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,2,0,0,0,0,2,0,2,2,0,0,0,106,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\mime\Clause.java,org.apache.tika.mime.Clause,interface,1,9,8,1,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\reports\ResultsReporter.java,org.apache.tika.eval.app.reports.ResultsReporter,class,18,22,4,18,48,1,0,62,39,0.7818182,0.2,0.3,11,7,4,7,0,0,5,0,0,0,5,2,0,2,0,3,1,0,20,229,7,10,9,6,2,64,11,73,6,56,3,0,0,0,168,1,4
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\config\TikaConfigSerializer.java,org.apache.tika.config.TikaConfigSerializer,class,26,28,2,26,103,1,0,101,178,0.85,0.0,0.0,20,20,2,18,0,0,3,0,0,0,2,2,0,2,0,0,1,0,28,440,13,17,25,2,12,84,11,79,11,65,4,0,3,0,189,1,10
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\main\java\org\apache\tika\example\TranscribeTranslateExample.java,org.apache.tika.example.TranscribeTranslateExample,class,5,6,1,5,8,1,0,9,3,0.0,0.0,0.0,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,37,2,0,0,1,0,7,7,6,2,3,2,0,0,0,113,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-zip-commons\src\main\java\org\apache\tika\detect\zip\IPADetector.java,org.apache.tika.detect.zip.IPADetector$Anonymous1,anonymous,0,0,0,0,1,1,0,2,0,NaN,NaN,NaN,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,6,11,0,0,0,0,0,6,1,1,0,1,0,0,0,0,11,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-emitters\tika-emitter-gcs\src\main\java\org\apache\tika\pipes\emitter\gcs\GCSEmitter.java,org.apache.tika.pipes.emitter.gcs.GCSEmitter,class,16,17,1,16,19,2,0,26,18,0.7592592,0.14285715,0.21428572,9,0,8,1,0,0,8,0,0,0,6,1,0,6,0,0,1,0,1,76,0,1,2,3,2,10,5,17,3,12,2,0,0,0,107,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\parser\RecursiveParserWrapper.java,org.apache.tika.parser.RecursiveParserWrapper$EmbeddedParserDecorator,innerclass,17,17,0,17,14,4,0,22,0,0.25,NaN,NaN,2,0,1,1,0,0,1,0,0,0,4,1,0,4,0,0,2,0,4,74,1,0,1,1,0,5,1,16,4,13,3,0,0,0,56,2,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-image-module\src\main\java\org\apache\tika\parser\image\ImageMetadataExtractor.java,org.apache.tika.parser.image.ImageMetadataExtractor$CopyAllFieldsHandler,innerclass,4,4,0,4,5,1,0,5,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,17,1,1,1,0,0,1,0,0,1,0,3,0,0,0,36,8,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\ooxml\XSSFBExcelExtractorDecorator.java,org.apache.tika.parser.microsoft.ooxml.XSSFBExcelExtractorDecorator,class,19,21,2,19,12,3,0,24,15,0.0,0.0,0.0,6,0,2,1,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,68,0,3,1,1,1,9,1,14,0,12,2,0,0,0,77,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-fuzzing\src\main\java\org\apache\tika\fuzzing\general\ByteDeleter.java,org.apache.tika.fuzzing.general.ByteDeleter,class,2,5,3,2,4,1,0,4,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,3,1,0,0,0,3,0,0,1,19,1,1,1,0,0,0,2,5,0,4,2,0,0,0,28,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\main\java\org\apache\tika\batch\builders\DefaultContentHandlerFactoryBuilder.java,org.apache.tika.batch.builders.DefaultContentHandlerFactoryBuilder,class,5,5,0,5,3,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,18,1,0,1,1,0,3,1,7,0,5,2,0,0,0,35,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pkg-module\src\test\java\org\apache\tika\parser\pkg\RarParserTest.java,org.apache.tika.parser.pkg.RarParserTest$Anonymous1,anonymous,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\XHTMLContentHandler.java,org.apache.tika.sax.XHTMLContentHandler,class,8,16,8,8,44,4,0,29,38,0.8687783,0.31868133,0.3956044,17,1,13,3,1,0,14,0,0,0,13,8,2,11,0,0,9,0,6,160,3,2,5,0,0,85,12,23,0,19,4,0,0,0,165,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-eval\tika-eval-app\src\main\java\org\apache\tika\eval\app\db\Cols.java,org.apache.tika.eval.app.db.Cols,enum,0,12,12,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\test\java\org\apache\tika\parser\microsoft\PowerPointParserTest.java,org.apache.tika.parser.microsoft.PowerPointParserTest,class,11,11,0,11,22,2,0,23,153,0.0,0.0,0.0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,2,216,0,4,0,5,0,122,30,52,3,50,2,0,0,1,162,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-text-module\src\main\java\org\apache\tika\parser\txt\UniversalEncodingListener.java,org.apache.tika.parser.txt.UniversalEncodingListener,class,7,9,2,7,21,1,0,13,0,0.6388889,0.6,1.0,6,0,5,1,0,0,5,0,0,0,6,2,0,6,0,0,4,0,0,54,3,0,5,1,1,3,13,13,0,7,3,0,0,0,62,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-xml-module\src\main\java\org\apache\tika\parser\xml\FictionBookParser.java,org.apache.tika.parser.xml.FictionBookParser,class,7,8,1,7,2,4,0,3,1,0.75,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,2,0,2,0,0,2,0,1,56,2,0,0,0,0,1,1,2,0,2,0,0,1,0,33,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pdf-module\src\main\java\org\apache\tika\parser\pdf\xmpschemas\XMPSchemaPDFVT.java,org.apache.tika.parser.pdf.xmpschemas.XMPSchemaPDFVT,class,3,4,1,3,4,2,0,2,6,0.8333333,0.0,0.0,4,0,4,0,0,0,4,0,0,0,3,2,2,1,0,0,2,0,0,17,2,0,0,0,0,4,0,2,2,3,0,0,0,0,31,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\unsigned\ULong.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.unsigned.ULong,class,2,5,3,2,50,3,0,21,0,0.8299319,0.6862745,0.6862745,21,4,18,3,0,0,18,0,0,0,7,6,5,2,0,0,7,0,18,151,25,0,5,0,9,7,36,20,11,15,1,0,0,0,101,17,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-mail-module\src\main\java\org\apache\tika\parser\mail\MailContentHandler.java,org.apache.tika.parser.mail.MailContentHandler$Part,innerclass,2,2,0,2,2,1,0,0,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,10,1,0,0,0,0,3,0,2,2,2,0,0,0,0,7,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\parser\multiple\FallbackParser.java,org.apache.tika.parser.multiple.FallbackParser,class,8,9,1,8,5,3,0,2,6,1.0,0.0,0.0,4,0,3,0,1,0,4,0,0,0,2,2,1,1,0,0,2,0,2,16,1,0,1,0,0,1,1,2,0,2,0,0,0,0,54,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\parser\external2\ExternalParserTest.java,org.apache.tika.parser.external2.ExternalParserTest,class,13,13,0,13,3,2,0,16,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,44,0,0,0,4,0,26,6,19,1,19,2,0,0,0,53,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\mime\MimeTypeException.java,org.apache.tika.mime.MimeTypeException,class,1,6,5,1,2,4,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\metadata\PagedText.java,org.apache.tika.metadata.PagedText,interface,1,1,0,1,0,1,0,1,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,46,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-html-module\src\main\java\org\apache\tika\parser\html\HtmlEncodingDetector.java,org.apache.tika.parser.html.HtmlEncodingDetector,class,5,7,2,5,19,1,0,27,0,0.7083333,0.5,0.5,4,0,3,1,0,0,4,0,0,0,6,5,0,6,0,0,4,0,5,81,6,4,4,2,1,11,7,26,1,19,4,0,0,0,123,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\OfficeParser.java,org.apache.tika.parser.microsoft.OfficeParser$POIFSDocumentType,enum,5,5,0,5,9,1,0,10,2,0.59999996,0.13333334,0.2,5,2,4,0,0,1,6,0,0,0,3,1,0,2,0,1,2,0,3,33,5,2,0,0,0,34,0,5,0,5,1,0,0,0,50,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-server\tika-server-client\src\main\java\org\apache\tika\server\client\TikaServerClientConfig.java,org.apache.tika.server.client.TikaServerClientConfig,class,8,11,3,8,15,2,0,4,42,0.75384617,0.08974359,0.08974359,13,1,13,0,0,0,13,0,0,0,5,0,0,5,0,0,0,0,1,54,7,0,1,1,0,5,3,10,1,6,1,0,1,0,79,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-dl\src\main\java\org\apache\tika\dl\imagerec\DL4JInceptionV3Net.java,org.apache.tika.dl.imagerec.DL4JInceptionV3Net,class,21,22,1,21,31,1,0,59,21,0.87165785,0.14285715,0.14285715,11,1,7,4,0,0,7,0,0,1,17,6,0,17,0,0,6,0,9,151,12,2,3,4,0,30,13,44,9,40,3,0,0,0,245,1,14
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\audio\MidiParser.java,org.apache.tika.parser.audio.MidiParser,class,6,6,0,6,14,2,0,21,1,0.75,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,2,0,2,0,0,2,0,5,54,1,2,5,1,0,17,4,11,0,10,5,0,0,0,55,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-zip-commons\src\main\java\org\apache\tika\detect\zip\FrictionlessPackageDetector.java,org.apache.tika.detect.zip.FrictionlessPackageDetector,class,8,9,1,8,19,1,0,14,4,0.6,0.5,0.5,5,0,3,1,0,1,4,0,0,0,2,2,0,2,0,0,2,0,0,73,10,1,5,0,0,6,1,11,0,9,2,0,2,0,47,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\mp3\ID3v2Frame.java,org.apache.tika.parser.mp3.ID3v2Frame,class,6,16,10,6,68,1,0,11,56,0.80357146,0.2982456,0.53216374,21,14,9,2,10,0,19,0,0,0,8,2,0,7,1,0,1,0,11,264,26,5,24,2,18,18,87,54,55,43,4,0,3,0,181,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\test\java\org\apache\tika\batch\RecursiveParserWrapperFSConsumerTest.java,org.apache.tika.batch.RecursiveParserWrapperFSConsumerTest$Anonymous1,anonymous,1,1,0,1,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,13,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-batch\src\test\java\org\apache\tika\batch\RecursiveParserWrapperFSConsumerTest.java,org.apache.tika.batch.RecursiveParserWrapperFSConsumerTest$Anonymous2,anonymous,1,1,0,1,3,1,0,1,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,13,-1,0
C:\Users\jprov\Documents\ck\target\tika\tika-example\src\test\java\org\apache\tika\example\ContentHandlerExampleTest.java,org.apache.tika.example.ContentHandlerExampleTest,class,3,3,0,3,7,1,0,13,0,0.0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,1,0,0,0,0,1,0,0,0,53,0,1,0,0,0,31,7,6,1,6,1,0,0,0,38,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\LeafNodeObject.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.LeafNodeObject$IntermediateNodeObjectBuilder,innerclass,17,17,0,17,13,1,0,19,3,0.0,0.0,0.0,3,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,75,3,4,2,0,0,4,9,32,2,14,3,0,0,0,74,9,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-miscoffice-module\src\test\java\org\apache\tika\parser\hwp\HwpV5ParserTest.java,org.apache.tika.parser.hwp.HwpV5ParserTest,class,9,9,0,9,5,2,0,5,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,17,2,10,0,10,1,0,0,0,51,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-fuzzing\src\main\java\org\apache\tika\fuzzing\cli\FuzzingCLI.java,org.apache.tika.fuzzing.cli.FuzzingCLI,class,10,12,2,10,7,1,0,19,0,0.6666667,NaN,NaN,2,1,1,1,0,0,1,0,0,0,3,3,0,3,0,0,3,0,3,178,0,2,2,2,0,4,6,18,1,17,4,0,2,0,66,1,2
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\detect\microsoft\ooxml\OPCPackageDetector.java,org.apache.tika.detect.microsoft.ooxml.OPCPackageDetector$CloseShieldZipFileZipEntrySource,innerclass,2,2,0,2,4,2,0,1,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,14,0,0,0,0,0,0,0,2,0,1,1,0,0,0,14,10,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pdf-module\src\main\java\org\apache\tika\parser\pdf\OCR2XHTML.java,org.apache.tika.parser.pdf.OCR2XHTML,class,11,13,2,11,12,3,0,8,21,0.0,0.0,0.0,7,1,2,1,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,2,0,2,2,2,0,1,2,1,0,0,86,0,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-microsoft-module\src\main\java\org\apache\tika\parser\microsoft\onenote\fsshttpb\streamobj\basic\ZipHeader.java,org.apache.tika.parser.microsoft.onenote.fsshttpb.streamobj.basic.ZipHeader,class,1,3,2,1,2,1,0,2,1,0.5,NaN,NaN,2,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,1,0,2,8,1,0,0,0,0,0,5,1,0,1,0,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-translate\src\main\java\org\apache\tika\language\translate\impl\JoshuaNetworkTranslator.java,org.apache.tika.language.translate.impl.JoshuaNetworkTranslator,class,10,12,2,10,21,2,0,34,0,0.52000004,0.5,0.5,5,0,4,1,0,0,4,0,0,0,5,3,0,5,0,0,3,0,0,114,8,2,8,6,2,21,8,30,5,25,3,0,0,0,182,1,4
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\ParsingReaderTest.java,org.apache.tika.parser.ParsingReaderTest,class,6,6,0,6,4,2,0,8,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,1,0,6,6,11,0,11,1,0,0,0,45,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-package\src\test\java\org\apache\tika\parser\microsoft\POIContainerExtractionTest.java,POIContainerExtractionTest,class,5,5,0,5,2,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1,0,0,0,48,142,11,0,3,1,0,0,0,39,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\extractor\DefaultEmbeddedStreamTranslator.java,org.apache.tika.extractor.DefaultEmbeddedStreamTranslator,class,4,6,2,4,9,1,0,5,4,0.4,0.33333334,0.33333334,5,1,3,2,0,0,3,0,0,0,1,0,0,0,0,1,1,0,1,31,5,2,1,0,0,0,0,3,0,3,2,0,0,0,68,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\detect\NonDetectingEncodingDetector.java,org.apache.tika.detect.NonDetectingEncodingDetector,class,3,3,0,3,5,1,0,1,0,0.2,0.5,0.5,5,0,4,1,0,0,4,0,0,0,1,0,0,1,0,0,0,0,1,17,2,0,0,0,0,0,0,3,0,1,0,0,0,0,29,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\sax\StoppingEarlyException.java,org.apache.tika.sax.StoppingEarlyException,class,2,3,1,2,0,4,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,31,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-html-module\src\main\java\org\apache\tika\parser\html\DataURISchemeParseException.java,org.apache.tika.parser.html.DataURISchemeParseException,class,1,2,1,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\utils\StreamGobbler.java,org.apache.tika.utils.StreamGobbler,class,0,1,1,0,10,1,0,5,2,0.6,0.4,1.0,5,0,5,0,0,0,5,0,0,0,5,0,0,2,0,3,2,0,1,45,4,1,1,1,0,0,4,12,2,9,5,0,0,0,29,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-audiovideo-module\src\main\java\org\apache\tika\parser\mp3\MP3Frame.java,org.apache.tika.parser.mp3.MP3Frame,interface,0,3,3,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-langdetect\tika-langdetect-lingo24\src\main\java\org\apache\tika\langdetect\lingo24\Lingo24LangDetector.java,org.apache.tika.langdetect.lingo24.Lingo24LangDetector,class,10,12,2,10,23,2,0,27,27,0.7818182,0.22222222,0.41666666,11,0,9,2,0,0,9,0,0,0,10,5,0,10,0,0,5,0,0,113,10,1,2,3,0,17,3,28,2,23,2,0,0,0,140,1,3
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\main\java\org\apache\tika\renderer\Renderer.java,org.apache.tika.renderer.Renderer,interface,5,6,1,5,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-langdetect\tika-langdetect-optimaize\src\main\java\org\apache\tika\langdetect\optimaize\OptimaizeLangDetector.java,org.apache.tika.langdetect.optimaize.OptimaizeLangDetector,class,12,18,6,12,30,2,0,39,36,0.83076924,0.3090909,0.6545454,13,2,10,3,0,0,11,0,0,0,10,5,2,8,0,0,5,0,6,115,10,5,3,1,1,2,5,24,0,20,2,0,0,0,103,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-core\src\test\java\org\apache\tika\parser\mock\MockParserFactory.java,org.apache.tika.parser.mock.MockParserFactory,class,3,6,0,6,2,2,0,0,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-standard\tika-parsers-standard-modules\tika-parser-pdf-module\src\main\java\org\apache\tika\parser\pdf\xmpschemas\XMPSchemaPDFUA.java,org.apache.tika.parser.pdf.xmpschemas.XMPSchemaPDFUA,class,3,4,1,3,3,2,0,1,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,2,0,0,0,2,0,0,13,1,0,0,0,0,3,0,2,1,2,0,0,0,0,25,1,0
C:\Users\jprov\Documents\ck\target\tika\tika-pipes\tika-emitters\tika-emitter-opensearch\src\main\java\org\apache\tika\pipes\emitter\opensearch\OpenSearchClient.java,org.apache.tika.pipes.emitter.opensearch.OpenSearchClient$MetadataToJsonWriter,interface,2,2,0,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,2,0
C:\Users\jprov\Documents\ck\target\tika\tika-parsers\tika-parsers-ml\tika-parser-nlp-module\src\test\java\org\apache\tika\parser\ner\regex\RegexNERecogniserTest.java,org.apache.tika.parser.ner.regex.RegexNERecogniserTest,class,6,6,0,6,2,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,1,0,0,6,1,4,0,4,0,0,0,0,37,1,0
